user_id,category,source
9a2243dcb1,Бытовая техника,other
4f19d6ae0e,Бытовая техника,email
44a29fdba1,Бытовая техника,other
a66a7ef0d7,Продукты,other
929214c3c9,Электроника,email
bd19f4e655,Бытовая техника,other
14b7285bdf,Продукты,other
9285781d1f,Электроника,other
dfd3284334,Строительство и ремонт,other
39d2180953,Бытовая техника,other
c3d22b1c7f,Бытовая техника,other
1b0649777a,Продукты,context
d3f5114ca5,Продукты,context
4c6e780fa5,Продукты,other
17e84699ac,Электроника,context
11a0b8d7c0,Продукты,context
7929b24ac5,Товары для животных,other
8ea8137e70,Электроника,email
02fae88975,Досуг,other
2929cba5e1,Досуг,context
affde6222f,Досуг,context
08b4a63f66,Товары для животных,other
fad4b45f44,Электроника,context
d603da62e9,Электроника,other
e08265f7b9,Электроника,other
d23e76d917,Досуг,other
08cc8a9b1c,Продукты,other
02c5cbb742,Электроника,other
773311dac6,Продукты,other
1fc17de354,Продукты,other
5bd39e22a6,Бытовая техника,other
af5ee4cc50,Электроника,other
9db00ffd55,Досуг,context
9ec2b50f9d,Электроника,other
386b06b68f,Досуг,other
8ad212ff07,Бытовая техника,other
6eee4aa91c,Бытовая техника,other
cef7f405fd,Электроника,context
2038b5ac14,Электроника,other
61ed2d2d43,Досуг,context
dd8518fe5a,Строительство и ремонт,other
c156035871,Электроника,context
d0c068d722,Электроника,other
eebe11b1df,Электроника,context
ffdfca90ab,Электроника,other
1cd2397515,Бытовая техника,context
440e343b84,Бытовая техника,context
a58f0ed6c0,Бытовая техника,other
4ccdb183b7,Досуг,context
9af143a86a,Строительство и ремонт,context
5483613f12,Строительство и ремонт,context
a920d4fb97,Электроника,other
91aba3883c,Электроника,context
259e8e2055,Бытовая техника,email
624bfbe215,Электроника,other
2bf81d527b,не определена,other
8f8385b415,Досуг,context
0899383e7c,Досуг,other
ab13101b7d,Досуг,None
e42b7f6218,Продукты,other
0851cf15ea,Продукты,other
74b182c253,Электроника,other
bfcefe9932,Бытовая техника,other
9c9296ead3,Строительство и ремонт,other
04611026f4,Товары для животных,other
e6c2dfee7f,Электроника,other
e115b037c4,Электроника,other
a3dd7cd65a,Электроника,other
6cb47975bb,Продукты,other
67a81fb5d9,Строительство и ремонт,other
d556e82776,Электроника,email
78d51ec547,Продукты,other
c089937100,Электроника,context
f9ead280eb,Электроника,context
e6c760d79f,Электроника,context
716d8c69f6,Досуг,other
5e150fc605,Электроника,other
80306bfe48,Продукты,other
fcc76494de,Бытовая техника,context
2e9c30df77,Бытовая техника,None
d5c7b621e9,Электроника,other
c34712c101,Бытовая техника,other
053268b795,Бытовая техника,other
73a286b071,Досуг,other
009532301c,Товары для животных,other
a592881b21,Продукты,context
7a7a8cd291,Бытовая техника,context
029b030398,Электроника,other
9f962efdca,Электроника,context
8a9382beb4,Электроника,context
6e6da5f284,Бытовая техника,context
3dbcf4f941,Бытовая техника,context
d4a904d13e,Электроника,context
2a5c0c69de,Досуг,other
4da68c16b5,Бытовая техника,other
306ac02fc3,Электроника,other
8570da5eb3,Бытовая техника,other
85eed19ec3,Бытовая техника,other
b5db597532,Электроника,other
53cd72a5dd,Досуг,context
822f7a3ec8,Бытовая техника,other
ec46056992,Электроника,other
0cb935434d,Электроника,other
629e6bebb8,Продукты,other
0ef9f3e76a,Электроника,other
5e45f14f12,Электроника,other
90e939aa7e,Продукты,other
1a0c070e88,не определена,other
c103f9ae5b,Бытовая техника,other
f46d949364,Продукты,other
eddbec9d82,Бытовая техника,context
52a76750e8,Продукты,other
3d5d26b8f5,Электроника,other
589861b59b,Строительство и ремонт,other
b43814217c,Бытовая техника,other
dbbd0ef3a4,Бытовая техника,context
c0afb5dc00,Бытовая техника,other
4016e8bc2b,Досуг,context
7d01e0d2f1,Строительство и ремонт,other
410a90ec1c,Бытовая техника,other
bedc562177,Товары для животных,other
1918d9edba,Досуг,other
4f2d3efae2,Электроника,other
ebe03d01bf,Досуг,other
491e0ca5bf,Бытовая техника,other
8345fe9750,Бытовая техника,other
4bd5c04d77,Бытовая техника,other
157039ea54,Строительство и ремонт,other
7ec5672405,Бытовая техника,other
770032a18c,Электроника,other
cc04ede156,Электроника,other
b88ca58c38,Электроника,other
717141abaf,Товары для животных,other
3c3f13c9e6,Досуг,other
b061d7bab4,Продукты,other
729c0d11a6,Бытовая техника,other
ff4ee254e8,Электроника,other
9e22c158f4,Бытовая техника,other
4e70296156,Товары для животных,other
7bd9916fb2,Электроника,other
94003e82fa,Досуг,other
0110ffb6c8,Электроника,other
b1960595ed,Бытовая техника,other
a4b85424e4,Электроника,other
a8ddddcf34,Досуг,context
50a654a7c1,Электроника,other
490704e15b,Электроника,other
7ab041d246,Электроника,other
669b02edf1,Продукты,context
97b834a385,Бытовая техника,other
df903d6841,Электроника,other
d4682342bc,Досуг,other
425bb5cdbf,Продукты,email
b9ac09a8e6,Досуг,context
ba11ebd887,Товары для животных,email
be7a722939,Бытовая техника,other
be2473240d,Бытовая техника,context
3e7b63b59a,Товары для животных,other
b28f255c8e,Бытовая техника,context
fbc94fd314,Электроника,other
8441aaf4bc,Электроника,context
500c04cf63,Досуг,other
07c60f489d,Продукты,other
754c2757a1,Электроника,other
e971ad5b4f,Электроника,None
cec106a802,Досуг,other
19d6b514ba,Электроника,other
f66b496d3e,Электроника,context
b4cb5017d8,Электроника,other
043e112c2e,Досуг,other
bcb0b556ec,Электроника,other
37f128fef6,Досуг,other
1ed95d0f11,Продукты,other
61ff78f638,Продукты,context
ff70f69b38,Бытовая техника,context
b35ed4d342,Товары для животных,other
b2027c887d,Строительство и ремонт,other
8b9a75bc2e,Электроника,other
bfe1c9b7d8,Досуг,other
b3f12acc50,Электроника,other
bb97f463f3,Бытовая техника,other
9d941265af,Бытовая техника,other
779326f0d3,Бытовая техника,context
eb82820a01,Бытовая техника,other
e52b22ec49,Досуг,other
0e09583184,Бытовая техника,other
1f840931c0,Бытовая техника,other
1c70f3f02e,Товары для животных,other
2e2eb84da1,Продукты,email
457505c023,Продукты,other
6392de447c,Электроника,other
fc451446c7,Электроника,other
aa6a8d4899,Досуг,other
373e168cb5,Строительство и ремонт,other
979710167c,Электроника,context
5357140bec,Электроника,other
8e430300ad,Бытовая техника,other
5f209555da,Продукты,other
f6ce8e9784,Бытовая техника,other
4f14f7917b,Продукты,context
2aecc9a836,Досуг,context
38e5442149,Бытовая техника,context
234c25f967,Досуг,other
c07b5b99ae,Бытовая техника,other
b2b4d4d1ac,Бытовая техника,other
b37472e37b,Бытовая техника,email
ae30f4e593,Строительство и ремонт,other
ce8e721886,Продукты,context
2663a107f0,Бытовая техника,other
6157384860,Бытовая техника,other
b2c9336eb5,Электроника,other
6b917840dd,Бытовая техника,other
1f116d3c29,Электроника,other
94951b1049,Досуг,other
fd4b754a69,Бытовая техника,other
f765660240,Строительство и ремонт,other
0831f656e3,Досуг,other
8bb77d076a,Бытовая техника,other
ba12462ec1,Продукты,context
036efd7b73,Электроника,other
762ccc3b74,Продукты,other
96038e0f63,Электроника,context
1d7898d2a7,Электроника,other
2f47d5204d,Бытовая техника,other
7b64d89cdc,Электроника,context
c9c8f2a2cf,Досуг,other
a84c329134,Досуг,context
4bbdcd108a,Строительство и ремонт,context
bfb18046cc,Продукты,email
c260166285,Бытовая техника,other
c08e65bdad,Бытовая техника,other
2b7054bc30,Досуг,other
29ee8ac979,Электроника,context
c2b955d55a,не определена,email
7c62e53aa4,Электроника,context
d977ad9c5b,Электроника,context
9d70669a9a,Продукты,context
752825ef0d,Продукты,undef
436bce1d89,Электроника,other
418cbd546d,Бытовая техника,other
20f27d156d,Бытовая техника,other
ace4b13ee5,Досуг,other
09a1bd26ff,Бытовая техника,context
d5681145ab,Бытовая техника,other
7cc198d29e,Электроника,other
a59fe505ad,Электроника,context
5760d5ed36,Досуг,other
d9050df62d,Продукты,other
5f13c5770f,Электроника,other
1677c56182,Бытовая техника,context
32f704d333,не определена,email
5cca94fe8e,Бытовая техника,other
0a7b9f2902,Досуг,other
36fa6cce61,Бытовая техника,context
13af5b7ce2,Бытовая техника,context
864085b5a6,Продукты,other
725d7a3297,Электроника,other
6621896e41,Электроника,context
e0175c3ee7,Электроника,email
e27369348b,Товары для животных,other
69ae92b167,Продукты,other
06341232a6,Строительство и ремонт,other
d8a221beae,Досуг,other
70fdb118c0,Товары для животных,other
33afb7b05a,Электроника,other
93b00b0d54,Строительство и ремонт,other
122b09e0b9,Электроника,other
7f5b7bc3ab,Электроника,context
a8b7f065e1,Досуг,other
d5e7e63c86,Электроника,context
562a03fc9c,Продукты,context
6b356f685c,Продукты,context
b750a1bed4,Строительство и ремонт,other
51f6e481ee,Строительство и ремонт,other
dbab47b48d,Досуг,other
decd007390,Досуг,other
c9ad1d97f8,Бытовая техника,other
061142c8c6,Строительство и ремонт,other
8e25d9f6f6,Продукты,other
6efab2fa4f,Досуг,context
7c0a4febe5,Строительство и ремонт,other
50fbca8bb6,Досуг,other
44dd32268a,Бытовая техника,context
b781adf514,Продукты,email
11add9038a,Бытовая техника,other
4c53e83f4f,Строительство и ремонт,other
4b56e8e8bb,Электроника,other
e59a140c99,Товары для животных,email
d9c7c0e2e9,Продукты,other
197e3664b3,Электроника,other
fff5c39408,Электроника,other
504608b695,Бытовая техника,other
fb1c1534a2,Бытовая техника,other
a15f8380d3,Продукты,other
37c0f026a3,Бытовая техника,other
7fdc4d3020,Электроника,other
bf4d33b0fd,Бытовая техника,other
31a6011432,Продукты,other
0ca3494827,Электроника,context
6fa1cc761c,Досуг,context
4cfa560968,Бытовая техника,other
2d815c57ee,Электроника,other
852e69736f,Электроника,context
f4745c870b,Электроника,other
91e9933ac6,Строительство и ремонт,context
4f0afaa8c2,Электроника,other
c4d6df8973,Продукты,other
e30995a611,Досуг,other
8839db0e5e,Строительство и ремонт,other
20d4d18318,Товары для животных,other
3319185bb1,Электроника,other
dbb7aa953b,Строительство и ремонт,other
5f6887ff64,Электроника,other
040941b20a,Досуг,email
44cf5ad490,Досуг,other
868625a5d2,Продукты,context
d1e0a62e15,Электроника,other
63aa39d824,Бытовая техника,context
df8a1ce4e6,Бытовая техника,email
8bb7331635,Бытовая техника,other
04f6de78ae,Бытовая техника,context
59d9c354e5,Досуг,other
dc0677ba15,Электроника,other
b34e2588e0,Бытовая техника,other
5d65e04c02,Бытовая техника,other
f48ef54cbc,Электроника,other
07570a9d8e,Электроника,context
6466872563,Продукты,other
0691e4c1e1,Электроника,email
4b6cd01a09,Товары для животных,other
4a7535a626,Электроника,other
2775b3d35a,Строительство и ремонт,context
a0af112242,Досуг,context
1840a64d4a,Бытовая техника,other
4d6489984a,Электроника,context
6c367ad817,Электроника,other
d77ee64809,Электроника,context
7c491fb594,Бытовая техника,email
a3f13b9abf,Бытовая техника,other
e595176069,Электроника,other
328b11ada0,Бытовая техника,context
7f97015b69,Бытовая техника,context
603ed5405f,Строительство и ремонт,other
cd63e90f9b,Продукты,other
fcbcd3f52a,Товары для животных,context
67cc72caf3,Электроника,email
fde01762db,Электроника,other
58a7e4c246,Бытовая техника,context
71b4049569,Продукты,other
b86b8e322c,Досуг,other
3b8def7d6f,Продукты,other
b451666fd8,Продукты,other
5b6c1d36f5,Бытовая техника,other
b30e6f0922,Продукты,other
8bdc12e05a,Бытовая техника,context
58951662af,Электроника,context
cacff6b893,Электроника,context
0a14617506,Электроника,other
40b4859077,Товары для животных,other
80241a77a8,Бытовая техника,email
967e091c07,Бытовая техника,context
0d27e59ea0,Электроника,other
302598d0a0,Электроника,other
ac7b562d8d,Продукты,email
30c3027b86,Электроника,context
90edb7fde1,Досуг,other
efd936a2fe,Бытовая техника,context
40ee057d73,Бытовая техника,other
eb3d6302e1,Электроника,context
6eea9c444f,Электроника,other
744f673547,Продукты,other
825448485f,Досуг,other
4f7e6f7f6e,Бытовая техника,other
707784eee6,Электроника,other
47a781511f,Электроника,other
cfbdba7a79,Электроника,other
4889c9d696,Бытовая техника,other
76326eac72,Товары для животных,other
dc4781a9a4,Бытовая техника,context
5253eb0dab,Электроника,other
0367ff7d01,Бытовая техника,other
913972d695,Электроника,other
01c9eb3231,Электроника,other
666307be71,Электроника,context
379296d9b3,Досуг,context
7d02adaa79,Строительство и ремонт,other
fbd5c224a4,Досуг,other
12ba4fbda1,Продукты,context
8316a0757d,Бытовая техника,other
79e0cf04e2,Бытовая техника,other
6b88c9b6a0,Товары для животных,other
93cc64173a,Продукты,context
21870985f3,Продукты,other
841eb78638,Бытовая техника,other
1b4576435e,Строительство и ремонт,other
e4747965f8,Продукты,other
a662ac9a93,Продукты,other
dd695bb249,Электроника,other
aaf384647f,не определена,other
e7a09f8322,Строительство и ремонт,other
efe41405f3,Электроника,other
18b36fca3f,Бытовая техника,other
ac519ae3b8,Досуг,email
649babf8e5,Электроника,other
1ca3031721,Электроника,other
b8388d5cbd,Бытовая техника,other
402fd788b2,Электроника,context
e226815dfb,Досуг,other
77869dece5,Продукты,other
1157de098a,Строительство и ремонт,other
750c59aab8,Товары для животных,context
fc76a7ee08,Бытовая техника,context
bd022d5ba5,Продукты,other
6ad8bef93a,Товары для животных,other
882c19059d,Электроника,context
8c5e6b1c45,Строительство и ремонт,other
47b6909c78,Товары для животных,other
a70ab4c709,Электроника,other
61ce36442f,Бытовая техника,other
4cdc1f4729,Электроника,other
6cf84a6591,Продукты,context
16751932ae,Бытовая техника,other
2d23c00e58,Товары для животных,other
9c2db64e51,Товары для животных,other
c81d86761a,Бытовая техника,other
574901c2c8,Досуг,context
5895fa099c,Электроника,context
d7b48380d7,Бытовая техника,context
eff70e9bab,Бытовая техника,other
30db7d1457,Досуг,other
f298fc6e12,Товары для животных,context
d271a4ef84,Электроника,other
3a8e50a3dd,Товары для животных,other
c06408b633,Бытовая техника,other
e99a337fd2,Бытовая техника,other
e07f0f1590,Электроника,other
46cf21f716,Строительство и ремонт,other
5e6ffd1307,Электроника,context
7bce091ff9,Продукты,context
b3adc935bc,Бытовая техника,other
c5b42451b7,Продукты,context
0b0b5ab5b0,Досуг,other
614ea53724,Строительство и ремонт,None
4a1d5b0d6e,Товары для животных,context
4bd438ec9c,Товары для животных,other
25e26a551f,Продукты,context
94d7e131bc,Электроника,other
66634ba05e,Бытовая техника,other
2a2cbdd260,Товары для животных,other
0ebb99b762,Бытовая техника,context
946a9bae4d,Электроника,other
4a35c32174,Электроника,other
4c491dd259,Бытовая техника,other
871862cdfb,Досуг,other
7ab46d2c01,Электроника,None
9d8ed8e13e,Электроника,other
54c1ba857a,Бытовая техника,context
5402d6dbfa,Досуг,other
0009df2bdb,Товары для животных,context
8e2543c708,Строительство и ремонт,other
e65a4cbb6d,Электроника,other
2ba999e5ef,Строительство и ремонт,other
eda1ec364f,Продукты,other
f65f943386,Бытовая техника,other
567e338552,Бытовая техника,other
283707dcd3,Досуг,context
3bb462eb89,Товары для животных,other
d871d4ce32,Товары для животных,other
abdb90e686,Товары для животных,context
2ca1722241,Продукты,other
47db2ccf0e,Досуг,other
f05dbfd61c,Электроника,email
bd24d5d614,Электроника,other
ee2ed8fe38,Бытовая техника,other
321a19806e,Строительство и ремонт,context
70b1e7950c,Досуг,other
f2cff392e4,Досуг,other
51b2eb1e9c,Бытовая техника,other
823de48718,Строительство и ремонт,other
d948a1a7b6,Бытовая техника,other
c3d2785f78,Строительство и ремонт,other
51ae943260,Бытовая техника,other
ed531aa9f0,Досуг,other
8c330d5393,Продукты,other
e50ac6ea41,Электроника,context
83d7ed93b7,Бытовая техника,None
5650d9fb67,Электроника,other
2e315f6b11,Электроника,other
9f943148d4,Электроника,other
6b88d52712,Строительство и ремонт,other
1ced7d3a08,Электроника,other
4085998ba3,Электроника,other
4e3ecb859e,Досуг,context
855c51fb5b,Бытовая техника,other
9c1b2a32aa,Продукты,other
9c7a70f902,Электроника,other
1e32214ed4,Бытовая техника,context
306cb60a4d,Досуг,context
c4180a4255,Электроника,other
106414a71e,Продукты,context
5f5fa294ff,Электроника,other
c978c91a96,Электроника,context
6d909c73a7,Товары для животных,other
b3ec9280fc,Электроника,context
e1fc766b7e,Строительство и ремонт,other
5bb4e2a943,Досуг,context
5866cdc367,Строительство и ремонт,other
1d78b6838a,Электроника,email
d39aa7d5d1,Электроника,context
025a23aa93,Электроника,other
a6c52a7815,Продукты,other
b8708bb2a9,Бытовая техника,other
a7b05b93db,Строительство и ремонт,other
b123b1e573,Бытовая техника,other
6629a26109,Бытовая техника,context
786f0ee46d,Электроника,other
53bed196ab,Товары для животных,other
618960e9d3,Досуг,other
a74cec093b,Бытовая техника,other
254bebee17,Продукты,other
b03a693928,Электроника,other
341942f6e0,Электроника,other
3a5b7114cd,Электроника,other
89d62e9395,Бытовая техника,other
8c791cdebd,Бытовая техника,other
196d2ab934,Бытовая техника,other
a7d9b4d3c7,Электроника,context
bd9024d1f9,Бытовая техника,context
e7f53a449f,Бытовая техника,context
241bfb683b,Электроника,other
8e94d2d4c7,Досуг,other
3bccdcb17f,Продукты,other
1331a240ae,Электроника,other
d68fa04aae,Электроника,other
2510132b4e,Электроника,context
258bae23b9,Досуг,other
233de0b400,Продукты,context
c06c9164ea,Продукты,other
ff5545f880,Бытовая техника,context
b9ee522bed,Бытовая техника,other
3875752fd2,Электроника,context
9c1de06743,Бытовая техника,other
7cb456dc54,Электроника,other
68f9168a3a,Электроника,other
b9f5881ba5,Электроника,other
139cecaa30,не определена,other
46ec3f9466,Товары для животных,context
f33f9669cc,Электроника,other
0002983af3,Электроника,other
07e3dab441,Бытовая техника,context
da38612861,Досуг,other
c092177756,Бытовая техника,other
73b628cdff,Электроника,other
45cea33993,Строительство и ремонт,other
431784b0f3,Бытовая техника,other
103dd422ab,Строительство и ремонт,email
80f5fc356c,Строительство и ремонт,other
01f7152dd3,Продукты,other
2185553b7c,Электроника,context
43f6ac53b6,Строительство и ремонт,other
5949a9f8ec,Товары для животных,other
905307fa02,Электроника,other
b6c3ca94bc,Бытовая техника,other
0ea155fa96,Товары для животных,other
dfba2f2aee,Бытовая техника,context
e2c530bd33,Электроника,other
291c8367d4,Бытовая техника,other
519b03f361,Бытовая техника,context
5b5003cd80,Электроника,other
a9e1b02df5,Товары для животных,context
00c2ec10b0,Электроника,other
e08cc2e3c1,Бытовая техника,other
ee9058d931,Досуг,other
54a6a5512d,Строительство и ремонт,other
5980282128,Электроника,context
faf68194fa,Досуг,email
b57f6210cc,Бытовая техника,context
3ca942fe80,Электроника,context
e80396c132,Электроника,other
21a9d6fe03,Электроника,other
2768fcb252,Бытовая техника,other
44082122e9,Бытовая техника,context
61e24a9574,Бытовая техника,context
208af2fd1b,Досуг,context
8f31550b2d,Продукты,context
fe23d96325,Продукты,other
bc77174242,Продукты,other
249adda91c,Досуг,context
cd45333eec,Строительство и ремонт,other
de1e66794e,Продукты,other
722428aeec,Бытовая техника,other
8672364d30,Бытовая техника,other
676f013f7d,Продукты,context
641ed83a61,Электроника,other
a2267e038e,Электроника,context
7c490410d0,Электроника,other
b529f01420,Бытовая техника,context
c9bf91983f,Продукты,context
20d246a03e,Досуг,other
3ede55bad6,Строительство и ремонт,other
6ee094532b,Электроника,other
27a67379d3,Электроника,context
c9efe66739,Досуг,other
1a89a3fc02,Товары для животных,email
83aa187f85,Электроника,other
ebd00650af,Бытовая техника,other
fef84698fc,Электроника,other
64682073f5,Электроника,other
b0e0fe924b,Электроника,context
3ed68b5c79,Строительство и ремонт,context
c684a8122a,Электроника,context
05bfc151ee,Досуг,other
d13db88298,Строительство и ремонт,other
20e9f379cd,Досуг,other
4aa188b64f,Бытовая техника,other
729815626a,Продукты,context
683bc84fea,Бытовая техника,other
8ee38a9541,Бытовая техника,context
064e71e4ff,Бытовая техника,other
8fa4e1437d,Бытовая техника,other
29b514e547,Электроника,other
f68ddf37c0,Товары для животных,other
49f4555a16,Бытовая техника,email
ffaa89e24c,Строительство и ремонт,context
e835250407,Бытовая техника,other
753b2f44c1,Электроника,context
144b16e65b,Досуг,other
6f308106e8,Бытовая техника,other
b733a896b8,Продукты,other
fc4e06ee8f,Электроника,other
a215fca2aa,Бытовая техника,other
644cc43acb,Электроника,other
ed7748372c,Электроника,other
9cc2053739,Продукты,other
47ae14e4c3,Электроника,other
18bcbf625f,Электроника,context
170ad9f4e8,Бытовая техника,other
f498b87e05,Бытовая техника,other
17f88c760a,Товары для животных,None
a997494ff6,Электроника,other
397b34646b,Бытовая техника,context
1fce607606,Электроника,context
bb11dc83c9,Досуг,None
7a829f5f4a,Бытовая техника,context
1f1fd04e3a,Электроника,context
8704d9bed8,Электроника,other
2957d42cf7,Электроника,other
fb0bf626ca,Строительство и ремонт,context
e18c811039,Электроника,other
6c81815947,Товары для животных,other
922d236f16,Строительство и ремонт,context
a710d721ae,Бытовая техника,email
df288488b4,Строительство и ремонт,other
600733c605,не определена,email
95af7c08ef,Электроника,other
947ad28e71,Электроника,other
22ce4cd9ba,Продукты,context
407b66224f,Электроника,context
4160a9f3f9,Продукты,other
2a183c4a50,Товары для животных,other
6c9e87db16,Бытовая техника,other
c54876f766,Бытовая техника,other
b8c822598a,Электроника,other
6de0e876fa,Бытовая техника,other
d5a9e80445,Продукты,other
7971a74c27,Электроника,other
473dfdb049,Электроника,other
61d859f193,Досуг,context
508b052703,Электроника,other
af9911e2ab,Досуг,other
966d19f6b4,Строительство и ремонт,other
d0ff3b1342,Электроника,other
2f46ed1683,Досуг,other
f6112059ee,Электроника,context
7188abe343,Досуг,context
f4040e7e12,Досуг,other
d1a14b6166,Бытовая техника,other
86f7c0e360,Бытовая техника,other
8e8baf8b6a,Электроника,other
15c721aebc,Товары для животных,context
410ccf79e4,Товары для животных,other
f150dbdcd2,Электроника,other
63c63045a0,Бытовая техника,other
3938274f16,Бытовая техника,context
4870b3f261,Строительство и ремонт,context
dca6704d32,Бытовая техника,other
06526f0811,Продукты,other
5d9dd476f5,Строительство и ремонт,context
688c15dba6,Товары для животных,context
8ebce1e33e,Бытовая техника,other
a62c64e480,Бытовая техника,other
2d02a8676a,Бытовая техника,other
4d0d3ac404,Продукты,context
6b18e1d8be,Строительство и ремонт,context
b5d482a836,Бытовая техника,other
227ce4665b,Продукты,context
6fd37cab74,Строительство и ремонт,other
5016d93501,Электроника,other
d3b03435f2,Электроника,other
69d2f73a67,Строительство и ремонт,other
64dcde7b88,Электроника,other
effef1645b,Строительство и ремонт,context
a25c7b6476,Бытовая техника,other
9e7dc34acb,Продукты,other
8205bb2f8e,Электроника,email
d6031d8d86,Досуг,other
4f55d96938,Бытовая техника,other
be4e496d8c,Досуг,context
7d5e079d0c,Строительство и ремонт,other
036372acd4,Досуг,context
bf880c823e,Электроника,context
3b272d368e,Досуг,other
c86b99e9f8,Электроника,other
b97c89cf7f,Бытовая техника,other
fc992a5ff8,Товары для животных,other
41621aac5f,Электроника,email
5d129eb01f,Строительство и ремонт,other
7549779e19,Товары для животных,context
995a1e22dc,Бытовая техника,other
c5819f70ef,Электроника,email
d7d976cf65,Бытовая техника,other
f3fa1a680e,Товары для животных,other
e02bed3aee,Строительство и ремонт,context
e7ef40d9fa,Товары для животных,other
3a857cf738,Электроника,other
6581010c99,Бытовая техника,email
0cd86b863e,Электроника,other
06b013f59c,Электроника,other
15ced54007,Бытовая техника,other
caac64715d,Строительство и ремонт,other
e9ce4478cd,Бытовая техника,other
c846f03c82,Строительство и ремонт,other
608dfe54ce,Электроника,other
f8887d5fad,Бытовая техника,other
9f89bfe528,Бытовая техника,other
28c959d268,Досуг,other
1ec5c7a227,Продукты,context
0295ef7ac8,Бытовая техника,other
44a5e3dd77,Электроника,other
a96af11a45,Продукты,context
8306a967dd,Электроника,other
33adec7881,Продукты,other
59fdd1ae81,Электроника,other
52aa011290,Досуг,context
03faa4e938,Электроника,context
36cf6ea86b,Продукты,other
d0863d82e6,Электроника,other
d6dfd4d307,Бытовая техника,context
465c3962ab,Электроника,other
956bbfdeeb,Электроника,other
1e5cb08450,Досуг,context
9ed56a171f,Электроника,other
fad05c9380,Строительство и ремонт,context
91723fa886,Продукты,context
2ef69755b9,Продукты,other
5c21094624,Электроника,other
aca0c3a875,Бытовая техника,context
e9f48cb643,Досуг,other
02ab16a0bd,Досуг,other
3198b86ae1,Электроника,email
2353eae92f,Бытовая техника,other
f44a2c9a15,Электроника,other
ecb75e3c87,Бытовая техника,context
2b15cae9ab,Электроника,context
3ae4723503,Бытовая техника,other
b7f9cc1b79,Досуг,context
4b0409c3e9,Электроника,context
63ac0909e2,Бытовая техника,other
e0ed5c77a6,Продукты,other
9745561c73,Строительство и ремонт,context
9773736401,Электроника,context
0107eeee9f,Бытовая техника,other
f9cbc228b6,Бытовая техника,email
55caa9cd3f,Электроника,other
04d35245e0,Бытовая техника,other
1bc5584234,Электроника,other
d24a4e35af,Досуг,other
6d451dd06a,Бытовая техника,context
0be5145998,Бытовая техника,other
8e8631d1d7,Товары для животных,context
9e5e440768,Электроника,email
d13ef668e1,Электроника,other
f677e12dab,Товары для животных,other
624e1e363f,Электроника,context
d57104f99b,Бытовая техника,other
e5b4ab7ca5,Электроника,other
558302178e,Электроника,other
62b151a94f,Продукты,other
3b9adc5c26,Электроника,other
fe28bc36a1,Электроника,other
1bba842c28,Продукты,other
e013bce56b,Электроника,context
a99f76b993,Товары для животных,other
4ab662c5fb,Электроника,other
642c7a35c8,Электроника,other
b36d1612a8,Бытовая техника,context
f374c39127,Электроника,other
b5426d0e6f,Бытовая техника,other
856bc0ead8,Досуг,other
efb0ec40e0,Электроника,other
ed8a4cf8a6,Строительство и ремонт,other
13a452379c,Строительство и ремонт,other
55568c756c,Бытовая техника,context
cc6a4540a0,Продукты,other
fffadf9b1a,Электроника,context
5a557dd8a9,Электроника,email
f2a5d46aca,Строительство и ремонт,email
e6697ad02f,Бытовая техника,other
28139e8834,Продукты,context
b30327f8ab,Электроника,other
c3012d803b,Электроника,email
764b6e58d4,Бытовая техника,other
615aa10f0e,Электроника,other
abc43dcb6a,Строительство и ремонт,other
d49d13fe31,Строительство и ремонт,other
50406b3bc2,Электроника,other
0cf2340d86,Продукты,email
55b8d0555b,Продукты,other
9c4e496941,Продукты,other
334c738f3f,Досуг,other
46af1771e7,Бытовая техника,context
650be239ce,Строительство и ремонт,other
09011556a1,Продукты,other
17d8986633,Электроника,other
2fa4187967,Бытовая техника,other
1ffa4b1406,Электроника,other
632432ceba,Строительство и ремонт,context
0d9784e29a,Бытовая техника,other
a58460cfbc,Электроника,other
ed4f3ab580,Досуг,other
9022ff6f6f,Электроника,context
cfdf17bf7d,Электроника,other
5b340a40bf,Товары для животных,other
872bdeb134,Досуг,other
5a0baddca9,Бытовая техника,other
d8149e5103,Электроника,context
ffaebbc1b3,Электроника,other
31aa582f6e,Электроника,other
8734ced0d1,Товары для животных,other
b4ba877fbf,Электроника,other
ad9e2b3ddd,Бытовая техника,context
1c9c49b511,Бытовая техника,context
180c243481,Досуг,other
076679e530,Строительство и ремонт,context
c67ca76167,Продукты,other
e492d0bcf8,Досуг,other
22fa1c20f0,Электроника,other
d6ac88ef96,Электроника,context
b4063cb93b,Электроника,context
cbd597c1d6,Бытовая техника,other
20caee585b,Товары для животных,other
e44ff664f0,Электроника,other
6a98134935,Строительство и ремонт,other
e23e6337b7,Досуг,context
d2a0e69d2c,Бытовая техника,other
9a95a8525d,Электроника,other
fc84a66a05,Бытовая техника,context
e3b921493d,Электроника,other
e16ccde658,Электроника,other
02ff53d31c,Продукты,other
920494fb0e,Электроника,other
bde2b79b3a,Электроника,context
13da4a6e05,Строительство и ремонт,context
784003029d,Электроника,context
22d5739c3f,Электроника,email
e4a6aae823,Электроника,other
39934bcfee,Товары для животных,other
b175ee83f4,Электроника,context
3ddf761214,Электроника,other
b1e9348510,Товары для животных,other
8e13364a20,Бытовая техника,context
8a25131f59,Электроника,other
04521182db,Электроника,other
